region,caseNumber,caseNumberFull,consulate,status,submitDate,statusDate,Issued,AP,Ready,Refused,Refused221g,InTransit,Transfer,NVC,2nlDate
AF,5958,2023AF5958,ACC,Ready,17-Oct-2021,28-Feb-2023,0,0,2,0,0,0,0,0,01-Jan-2023
AF,5960,2023AF5960,ALG,Issued,02-Nov-2021,07-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,5964,2023AF5964,ALG,Issued,04-Nov-2021,30-Mar-2023,4,0,0,0,0,0,0,0,14-Feb-2023
AF,5965,2023AF5965,KGL,Refused221g,08-Oct-2021,13-Apr-2023,0,0,1,0,1,0,0,0,15-Feb-2023
AF,5968,2023AF5968,ALG,Issued,30-Oct-2021,11-Jan-2023,5,0,0,0,0,0,0,0,01-Jan-2023
AF,5970,2023AF5970,ALG,Refused221g,06-Nov-2021,28-Mar-2023,0,0,0,0,1,0,0,0,14-Feb-2023
AF,5972,2023AF5972,KHT,Issued,02-Nov-2021,23-Feb-2023,2,0,0,0,0,0,0,0,01-Jan-2023
AF,5973,2023AF5973,CSB,Ready,29-Oct-2021,19-Apr-2023,0,0,1,0,0,0,0,0,17-Apr-2023
AF,5975,2023AF5975,YDE,Issued,26-Oct-2021,05-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,5976,2023AF5976,CSB,Issued,08-Nov-2021,22-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,5977,2023AF5977,FTN,Issued,05-Nov-2021,28-Apr-2023,2,0,0,0,0,0,0,0,15-Feb-2023
AF,5979,2023AF5979,ADD,Ready,30-Oct-2021,20-Apr-2023,0,0,1,0,0,0,0,0,14-Apr-2023
AF,5983,2023AF5983,ALG,Issued,12-Oct-2021,07-Dec-2022,3,0,0,0,0,0,0,0,01-Jan-2023
AF,5985,2023AF5985,KIN,Refused221g,09-Oct-2021,07-Apr-2023,0,0,0,0,2,0,0,0,01-Jan-2023
AF,5987,2023AF5987,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,5989,2023AF5989,MRV,Refused,11-Oct-2021,12-Apr-2023,0,0,0,3,0,0,0,0,01-Jan-2023
AF,5990,2023AF5990,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,5991,2023AF5991,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,5992,2023AF5992,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,5994,2023AF5994,COT,Issued,17-Oct-2021,03-Apr-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,5995,2023AF5995,CSB,Issued,18-Oct-2021,22-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,5996,2023AF5996,KIN,Issued,01-Nov-2021,14-Mar-2023,6,0,0,0,0,0,0,0,01-Jan-2023
AF,5997,2023AF5997,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6000,2023AF6000,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6001,2023AF6001,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6003,2023AF6003,ADD,Issued,03-Nov-2021,25-Jan-2023,4,0,0,0,0,0,0,0,01-Jan-2023
AF,6004,2023AF6004,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6005,2023AF6005,DJI,Refused221g,07-Nov-2021,11-Apr-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,6007,2023AF6007,ADD,Issued,13-Oct-2021,24-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6008,2023AF6008,CRO,Issued,30-Oct-2021,14-Feb-2023,4,0,0,0,0,0,0,0,01-Jan-2023
AF,6009,2023AF6009,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6010,2023AF6010,ALG,Issued,31-Oct-2021,19-Mar-2023,3,0,0,0,0,0,0,0,01-Jan-2023
AF,6013,2023AF6013,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6014,2023AF6014,CRO,Issued,19-Oct-2021,14-Apr-2023,5,0,0,0,0,0,0,0,01-Jan-2023
AF,6015,2023AF6015,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6018,2023AF6018,KHT,Ready,04-Nov-2021,13-Mar-2023,0,0,1,0,0,0,0,0,15-Feb-2023
AF,6019,2023AF6019,NPL,Refused221g,13-Oct-2021,05-May-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,6020,2023AF6020,YDE,Issued,05-Nov-2021,04-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6021,2023AF6021,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6022,2023AF6022,YDE,Issued,25-Oct-2021,06-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6023,2023AF6023,ADD,Ready,28-Oct-2021,20-Apr-2023,0,0,1,0,0,0,0,0,14-Apr-2023
AF,6025,2023AF6025,CSB,Issued,13-Oct-2021,23-Dec-2022,2,0,0,0,0,0,0,0,01-Jan-2023
AF,6026,2023AF6026,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6027,2023AF6027,CRO,Issued,01-Nov-2021,12-Mar-2023,4,0,0,0,0,0,0,0,01-Jan-2023
AF,6030,2023AF6030,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6031,2023AF6031,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6033,2023AF6033,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6035,2023AF6035,CSB,Issued,01-Nov-2021,23-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6036,2023AF6036,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6038,2023AF6038,CSB,Issued,29-Oct-2021,28-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6039,2023AF6039,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6040,2023AF6040,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6041,2023AF6041,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6045,2023AF6045,CSB,Issued,02-Nov-2021,23-Dec-2022,1,0,1,0,0,0,0,0,01-Jan-2023
AF,6046,2023AF6046,CRO,Issued,07-Nov-2021,14-Mar-2023,3,0,0,0,0,0,0,0,01-Jan-2023
AF,6047,2023AF6047,MRV,Issued,05-Nov-2021,26-Jan-2023,2,0,0,0,0,0,0,0,01-Jan-2023
AF,6049,2023AF6049,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6051,2023AF6051,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6053,2023AF6053,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6054,2023AF6054,CSB,Issued,26-Oct-2021,09-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6057,2023AF6057,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6058,2023AF6058,NRB,Refused,08-Oct-2021,03-Apr-2023,0,0,0,3,0,0,0,0,01-Jan-2023
AF,6059,2023AF6059,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6062,2023AF6062,FTN,Refused221g,06-Oct-2021,18-Apr-2023,0,0,4,0,1,0,0,0,18-Jan-2023
