region,caseNumber,caseNumberFull,consulate,status,submitDate,statusDate,Issued,AP,Ready,Refused,Refused221g,InTransit,Transfer,NVC,2nlDate
AF,1426,2023AF1426,NRB,Issued,12-Oct-2021,28-Mar-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1428,2023AF1428,ABD,Refused,21-Oct-2021,13-Jan-2023,0,0,0,2,0,0,0,0,01-Jan-2023
AF,1430,2023AF1430,CRO,Issued,06-Nov-2021,28-Mar-2023,5,0,0,0,0,0,0,0,01-Jan-2023
AF,1431,2023AF1431,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1432,2023AF1432,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1434,2023AF1434,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1436,2023AF1436,ACC,Issued,12-Oct-2021,28-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1437,2023AF1437,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1439,2023AF1439,RID,Issued,19-Oct-2021,08-Feb-2023,5,0,0,0,0,0,0,0,01-Jan-2023
AF,1440,2023AF1440,ALG,Issued,15-Oct-2021,11-Dec-2022,2,0,0,0,0,0,0,0,01-Jan-2023
AF,1441,2023AF1441,CSB,Issued,14-Oct-2021,23-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1445,2023AF1445,ALG,Issued,16-Oct-2021,31-Oct-2022,5,0,0,0,0,0,0,0,01-Jan-2023
AF,1447,2023AF1447,TNS,Issued,09-Nov-2021,28-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1448,2023AF1448,LOM,Issued,09-Oct-2021,06-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1450,2023AF1450,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1451,2023AF1451,DOH,Ready,17-Oct-2021,19-Apr-2023,0,0,1,0,0,0,0,0,17-Apr-2023
AF,1461,2023AF1461,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1463,2023AF1463,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1464,2023AF1464,MNL,Issued,07-Nov-2021,04-May-2023,3,0,1,0,0,0,0,0,27-Jan-2023
AF,1466,2023AF1466,CSB,Issued,04-Nov-2021,23-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1467,2023AF1467,MRV,Ready,26-Oct-2021,27-Mar-2023,0,0,5,0,0,0,0,0,24-Mar-2023
AF,1468,2023AF1468,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1469,2023AF1469,ADD,Ready,05-Nov-2021,20-Apr-2023,0,0,1,0,0,0,0,0,14-Apr-2023
AF,1470,2023AF1470,CRO,Issued,08-Nov-2021,13-Apr-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1471,2023AF1471,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1473,2023AF1473,CRO,Refused221g,18-Oct-2021,01-May-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,1476,2023AF1476,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1477,2023AF1477,CSB,Issued,25-Oct-2021,12-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1478,2023AF1478,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1479,2023AF1479,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1481,2023AF1481,ADD,Ready,30-Oct-2021,24-Mar-2023,0,0,1,0,0,0,0,0,17-Jan-2023
AF,1484,2023AF1484,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1485,2023AF1485,KIN,Refused221g,19-Oct-2021,03-May-2023,0,0,0,0,4,0,0,0,17-Feb-2023
AF,1486,2023AF1486,CRO,Refused,08-Nov-2021,21-Dec-2022,0,0,0,4,0,0,0,0,01-Jan-2023
AF,1487,2023AF1487,RID,Refused221g,30-Oct-2021,04-May-2023,0,0,4,0,1,0,0,0,01-Jan-2023
AF,1489,2023AF1489,CRO,Refused221g,04-Nov-2021,01-May-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,1491,2023AF1491,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1492,2023AF1492,SEO,Issued,18-Oct-2021,17-Nov-2022,6,0,0,0,0,0,0,0,01-Jan-2023
AF,1493,2023AF1493,DHK,Refused221g,25-Oct-2021,03-May-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,1494,2023AF1494,CRO,Ready,02-Nov-2021,02-Oct-2022,0,0,3,0,0,0,0,0,01-Jan-2023
AF,1498,2023AF1498,CSB,Issued,03-Nov-2021,07-Nov-2022,3,0,0,0,0,0,0,0,01-Jan-2023
AF,1499,2023AF1499,ABD,Issued,26-Oct-2021,25-Oct-2022,3,0,0,0,0,0,0,0,01-Jan-2023
AF,1500,2023AF1500,ACC,Issued,26-Oct-2021,07-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1503,2023AF1503,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1505,2023AF1505,ALG,Issued,18-Oct-2021,04-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1510,2023AF1510,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1511,2023AF1511,CRO,Issued,29-Oct-2021,28-Dec-2022,4,0,0,0,0,0,0,0,01-Jan-2023
AF,1512,2023AF1512,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1516,2023AF1516,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1520,2023AF1520,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1521,2023AF1521,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1522,2023AF1522,NRB,Issued,28-Oct-2021,31-Mar-2023,1,0,0,0,0,0,0,0,25-Jan-2023
AF,1527,2023AF1527,NRB,Ready,30-Oct-2021,31-Mar-2023,0,0,2,0,0,0,0,0,27-Mar-2023
AF,1528,2023AF1528,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1529,2023AF1529,ALG,Issued,15-Oct-2021,04-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1530,2023AF1530,CRO,Issued,23-Oct-2021,21-Mar-2023,5,0,0,0,1,0,0,0,01-Jan-2023
AF,1531,2023AF1531,NRB,Refused,07-Oct-2021,03-Apr-2023,0,0,0,1,0,0,0,0,25-Jan-2023
AF,1533,2023AF1533,NRB,Issued,25-Oct-2021,14-Mar-2023,1,0,0,0,0,0,0,0,25-Jan-2023
AF,1537,2023AF1537,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1539,2023AF1539,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1541,2023AF1541,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1543,2023AF1543,CSB,Ready,11-Oct-2021,27-Mar-2023,0,0,1,0,0,0,0,0,23-Mar-2023
AF,1544,2023AF1544,CSB,Issued,14-Oct-2021,09-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1545,2023AF1545,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1550,2023AF1550,CRO,Issued,20-Oct-2021,03-Oct-2022,2,0,2,0,0,0,0,0,01-Jan-2023
AF,1552,2023AF1552,CSB,Issued,07-Nov-2021,30-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1553,2023AF1553,YDE,Issued,30-Oct-2021,17-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1554,2023AF1554,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1556,2023AF1556,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1557,2023AF1557,KIN,Refused221g,08-Nov-2021,07-Mar-2023,0,0,0,0,5,0,0,0,01-Jan-2023
AF,1558,2023AF1558,CSB,Issued,01-Nov-2021,07-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1559,2023AF1559,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1562,2023AF1562,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1563,2023AF1563,NRB,Issued,11-Oct-2021,28-Feb-2023,5,0,0,0,0,0,0,0,01-Jan-2023
AF,1564,2023AF1564,CRO,Ready,04-Nov-2021,01-May-2023,0,0,5,0,0,0,0,0,17-Apr-2023
AF,1571,2023AF1571,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1574,2023AF1574,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1575,2023AF1575,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1579,2023AF1579,CSB,Issued,13-Oct-2021,07-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1581,2023AF1581,KIN,Issued,14-Oct-2021,31-Mar-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1582,2023AF1582,CSB,Refused,03-Nov-2021,21-Apr-2023,0,0,0,1,0,0,0,0,01-Jan-2023
AF,1586,2023AF1586,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1587,2023AF1587,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1589,2023AF1589,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1590,2023AF1590,KIN,Ready,20-Oct-2021,04-May-2023,0,0,1,0,0,0,0,0,17-Feb-2023
AF,1593,2023AF1593,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1594,2023AF1594,YDE,Issued,21-Oct-2021,09-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1595,2023AF1595,ALG,Issued,25-Oct-2021,21-Nov-2022,2,0,0,0,0,0,0,0,01-Jan-2023
AF,1596,2023AF1596,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1597,2023AF1597,KLL,Issued,06-Oct-2021,28-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1599,2023AF1599,MRV,Ready,20-Oct-2021,27-Mar-2023,0,0,4,0,0,0,0,0,24-Mar-2023
AF,1609,2023AF1609,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1613,2023AF1613,KHT,Issued,15-Oct-2021,09-Mar-2023,1,0,0,0,0,0,0,0,19-Jan-2023
AF,1617,2023AF1617,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1621,2023AF1621,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1626,2023AF1626,CRO,Refused221g,26-Oct-2021,01-Feb-2023,0,0,0,0,4,0,0,0,01-Jan-2023
AF,1628,2023AF1628,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1633,2023AF1633,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1636,2023AF1636,RID,Issued,06-Nov-2021,21-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1638,2023AF1638,RID,Issued,04-Nov-2021,08-Feb-2023,5,0,0,0,0,0,0,0,01-Jan-2023
AF,1641,2023AF1641,JHN,Issued,01-Nov-2021,12-Apr-2023,7,0,0,0,0,0,0,0,15-Feb-2023
AF,1644,2023AF1644,JHN,Issued,08-Oct-2021,31-Mar-2023,1,0,0,0,0,0,0,0,19-Jan-2023
AF,1649,2023AF1649,ALG,Issued,31-Oct-2021,19-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1650,2023AF1650,KIN,Issued,26-Oct-2021,31-Mar-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1655,2023AF1655,DOH,Ready,07-Oct-2021,19-Apr-2023,0,0,1,0,0,0,0,0,17-Apr-2023
AF,1659,2023AF1659,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1661,2023AF1661,NRB,Refused221g,24-Oct-2021,28-Apr-2023,0,0,4,0,1,0,0,0,01-Jan-2023
AF,1662,2023AF1662,ADD,Issued,27-Oct-2021,25-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1664,2023AF1664,COT,Refused221g,02-Nov-2021,24-Apr-2023,0,0,1,0,1,0,0,0,15-Feb-2023
AF,1665,2023AF1665,ALG,Issued,04-Nov-2021,07-Dec-2022,3,0,0,0,0,0,0,0,01-Jan-2023
AF,1668,2023AF1668,CRO,Issued,09-Oct-2021,11-Dec-2022,4,0,0,0,0,0,0,0,01-Jan-2023
AF,1670,2023AF1670,KWT,Issued,21-Oct-2021,12-Jan-2023,5,0,0,0,0,0,0,0,01-Jan-2023
AF,1675,2023AF1675,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1677,2023AF1677,ADD,Ready,08-Nov-2021,10-Mar-2023,0,0,1,0,0,0,0,0,17-Jan-2023
AF,1678,2023AF1678,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1679,2023AF1679,YDE,Ready,28-Oct-2021,01-Dec-2022,0,0,1,0,0,0,0,0,01-Jan-2023
AF,1680,2023AF1680,ALG,Issued,04-Nov-2021,11-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1682,2023AF1682,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1685,2023AF1685,CRO,Issued,15-Oct-2021,08-Dec-2022,4,0,0,0,0,0,0,0,01-Jan-2023
AF,1689,2023AF1689,MRV,Ready,09-Nov-2021,03-May-2023,0,0,5,0,1,0,0,0,01-Jan-2023
AF,1690,2023AF1690,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1692,2023AF1692,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1693,2023AF1693,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1695,2023AF1695,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1699,2023AF1699,CSB,Issued,19-Oct-2021,12-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1701,2023AF1701,ALG,Issued,02-Nov-2021,16-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1703,2023AF1703,ACC,Issued,13-Oct-2021,28-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1708,2023AF1708,CSB,Ready,21-Oct-2021,27-Mar-2023,0,0,1,0,0,0,0,0,23-Mar-2023
AF,1711,2023AF1711,COT,Issued,17-Oct-2021,19-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1714,2023AF1714,YDE,Issued,09-Nov-2021,27-Oct-2022,2,0,0,0,0,0,0,0,01-Jan-2023
AF,1715,2023AF1715,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1718,2023AF1718,ALG,Issued,27-Oct-2021,08-Nov-2022,1,0,1,0,0,0,0,0,01-Jan-2023
AF,1719,2023AF1719,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1721,2023AF1721,YDE,Issued,08-Oct-2021,09-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1722,2023AF1722,OUG,Ready,02-Nov-2021,05-Apr-2023,0,0,2,0,0,0,0,0,01-Jan-2023
AF,1723,2023AF1723,ADD,Issued,29-Oct-2021,24-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1724,2023AF1724,CRO,Ready,07-Nov-2021,01-May-2023,0,0,4,0,0,0,0,0,17-Apr-2023
AF,1725,2023AF1725,ALG,Issued,05-Nov-2021,19-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1726,2023AF1726,ADD,Issued,31-Oct-2021,06-Jan-2023,5,0,0,0,0,0,0,0,01-Jan-2023
AF,1727,2023AF1727,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1729,2023AF1729,ALG,Issued,20-Oct-2021,19-Oct-2022,3,0,0,0,0,0,0,0,01-Jan-2023
AF,1730,2023AF1730,ALG,Issued,20-Oct-2021,19-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1731,2023AF1731,ADD,Ready,27-Oct-2021,20-Apr-2023,0,0,1,0,0,0,0,0,14-Apr-2023
AF,1733,2023AF1733,KGL,Issued,13-Oct-2021,08-Nov-2022,2,0,0,0,0,0,0,0,01-Jan-2023
AF,1735,2023AF1735,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1736,2023AF1736,CRO,Ready,04-Nov-2021,16-Oct-2022,0,0,1,0,0,0,0,0,01-Jan-2023
AF,1737,2023AF1737,ALG,Issued,07-Nov-2021,10-Oct-2022,2,0,0,0,0,0,0,0,01-Jan-2023
AF,1738,2023AF1738,CSB,Issued,24-Oct-2021,12-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1739,2023AF1739,CSB,Ready,07-Nov-2021,27-Mar-2023,0,0,2,0,0,0,0,0,23-Mar-2023
AF,1740,2023AF1740,DKR,Issued,23-Oct-2021,01-Dec-2022,5,0,0,0,0,0,0,0,01-Jan-2023
AF,1741,2023AF1741,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1742,2023AF1742,ACC,Ready,27-Oct-2021,17-Apr-2023,0,0,1,0,0,0,0,0,14-Apr-2023
AF,1743,2023AF1743,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1744,2023AF1744,ALG,Issued,09-Nov-2021,27-Mar-2023,1,0,0,0,0,0,0,0,14-Feb-2023
AF,1748,2023AF1748,CSB,Refused,12-Oct-2021,13-Jan-2023,0,0,0,1,0,0,0,0,01-Jan-2023
AF,1750,2023AF1750,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1752,2023AF1752,CSB,Issued,13-Oct-2021,07-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1754,2023AF1754,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1755,2023AF1755,CSB,Issued,03-Nov-2021,19-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1756,2023AF1756,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1757,2023AF1757,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1758,2023AF1758,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1761,2023AF1761,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1762,2023AF1762,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1764,2023AF1764,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1765,2023AF1765,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1766,2023AF1766,COT,Issued,13-Oct-2021,19-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1767,2023AF1767,CSB,Issued,13-Oct-2021,12-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1768,2023AF1768,CSB,Issued,05-Nov-2021,07-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1769,2023AF1769,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1771,2023AF1771,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1773,2023AF1773,ADD,Issued,06-Nov-2021,01-Mar-2023,3,0,0,0,0,0,0,0,01-Jan-2023
AF,1774,2023AF1774,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1775,2023AF1775,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1777,2023AF1777,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1778,2023AF1778,ALG,Issued,08-Nov-2021,13-Apr-2023,5,0,0,0,0,0,0,0,14-Feb-2023
AF,1779,2023AF1779,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1781,2023AF1781,YDE,Issued,05-Nov-2021,30-Nov-2022,2,0,0,0,0,0,0,0,01-Jan-2023
AF,1783,2023AF1783,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1784,2023AF1784,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1786,2023AF1786,CSB,Issued,06-Oct-2021,30-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1787,2023AF1787,YDE,Issued,27-Oct-2021,27-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1789,2023AF1789,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1790,2023AF1790,CSB,Issued,05-Nov-2021,07-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1792,2023AF1792,CSB,Issued,26-Oct-2021,04-Mar-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1793,2023AF1793,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1794,2023AF1794,ALG,Issued,08-Nov-2021,16-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1795,2023AF1795,KGL,Issued,11-Oct-2021,18-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1798,2023AF1798,CSB,Issued,15-Oct-2021,07-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1799,2023AF1799,ALG,Issued,09-Oct-2021,04-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1802,2023AF1802,CSB,Issued,02-Nov-2021,07-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1803,2023AF1803,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1804,2023AF1804,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1807,2023AF1807,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1808,2023AF1808,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1812,2023AF1812,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1813,2023AF1813,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1814,2023AF1814,LOM,Issued,05-Nov-2021,06-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1816,2023AF1816,ACC,Issued,08-Nov-2021,04-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1819,2023AF1819,KWT,Issued,07-Nov-2021,06-Apr-2023,4,0,0,0,0,0,0,0,15-Feb-2023
AF,1821,2023AF1821,ALG,Issued,27-Oct-2021,23-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1822,2023AF1822,CRO,Issued,22-Oct-2021,08-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1824,2023AF1824,ADD,Issued,27-Oct-2021,13-Apr-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1826,2023AF1826,ABD,Issued,07-Nov-2021,12-Jan-2023,4,0,0,0,0,0,0,0,01-Jan-2023
AF,1827,2023AF1827,ACC,Issued,20-Oct-2021,31-Jan-2023,2,0,0,0,0,0,0,0,01-Jan-2023
AF,1830,2023AF1830,MRV,Issued,11-Oct-2021,30-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1831,2023AF1831,NRB,Issued,05-Nov-2021,28-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1833,2023AF1833,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1837,2023AF1837,ALG,Issued,09-Nov-2021,17-Apr-2023,2,0,1,0,0,0,0,0,01-Jan-2023
AF,1838,2023AF1838,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1842,2023AF1842,ALG,Issued,07-Nov-2021,31-Oct-2022,3,0,0,0,0,0,0,0,01-Jan-2023
AF,1843,2023AF1843,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1845,2023AF1845,ADD,Issued,14-Oct-2021,30-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1847,2023AF1847,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1848,2023AF1848,MRV,Refused,08-Oct-2021,12-Apr-2023,0,0,0,3,0,0,0,0,01-Jan-2023
AF,1849,2023AF1849,THT,Refused,16-Oct-2021,24-Apr-2023,0,0,0,1,0,0,0,0,16-Feb-2023
AF,1850,2023AF1850,YDE,Issued,07-Nov-2021,04-May-2023,2,1,0,0,0,0,0,0,01-Jan-2023
AF,1853,2023AF1853,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1854,2023AF1854,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1858,2023AF1858,NRB,Refused,25-Oct-2021,08-Dec-2022,0,0,0,1,0,0,0,0,01-Jan-2023
AF,1860,2023AF1860,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1862,2023AF1862,CRO,Issued,08-Nov-2021,08-Dec-2022,3,0,0,0,0,0,0,0,01-Jan-2023
AF,1863,2023AF1863,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1865,2023AF1865,ALG,Ready,27-Oct-2021,28-Mar-2023,0,0,2,0,0,0,0,0,14-Feb-2023
AF,1866,2023AF1866,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1868,2023AF1868,CRO,Issued,07-Nov-2021,05-Feb-2023,2,0,0,0,1,0,0,0,01-Jan-2023
AF,1869,2023AF1869,YDE,Issued,21-Oct-2021,27-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1870,2023AF1870,ALG,Issued,03-Nov-2021,10-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1874,2023AF1874,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1875,2023AF1875,ALG,Ready,30-Oct-2021,05-Apr-2023,0,0,1,0,0,0,0,0,14-Feb-2023
AF,1876,2023AF1876,ADD,Issued,28-Oct-2021,27-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1879,2023AF1879,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1880,2023AF1880,ALG,Issued,20-Oct-2021,10-Oct-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1884,2023AF1884,ACC,Issued,28-Oct-2021,01-Dec-2022,2,0,1,0,0,0,0,0,01-Jan-2023
AF,1886,2023AF1886,ACC,Ready,26-Oct-2021,15-Dec-2022,0,0,3,0,0,0,0,0,01-Jan-2023
AF,1887,2023AF1887,ANK,Ready,07-Nov-2021,23-Mar-2023,0,0,1,0,0,0,0,0,01-Jan-2023
AF,1888,2023AF1888,LOM,Refused,28-Oct-2021,02-Feb-2023,0,0,0,1,0,0,0,0,01-Jan-2023
AF,1889,2023AF1889,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1890,2023AF1890,CSB,Issued,29-Oct-2021,10-Feb-2023,4,0,0,0,0,0,0,0,01-Jan-2023
AF,1891,2023AF1891,DKR,Refused221g,31-Oct-2021,05-Jan-2023,0,0,0,0,2,0,0,0,01-Jan-2023
AF,1896,2023AF1896,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1902,2023AF1902,CSB,Issued,12-Oct-2021,07-Nov-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1906,2023AF1906,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1911,2023AF1911,ADD,Issued,16-Oct-2021,23-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1913,2023AF1913,ALG,Issued,12-Oct-2021,10-Oct-2022,2,0,0,0,0,0,0,0,01-Jan-2023
AF,1915,2023AF1915,KIN,Ready,08-Nov-2021,06-Mar-2023,0,0,2,0,0,0,0,0,01-Jan-2023
AF,1920,2023AF1920,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1921,2023AF1921,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1922,2023AF1922,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,1923,2023AF1923,ADD,Issued,28-Oct-2021,19-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,1925,2023AF1925,LIB,Ready,06-Nov-2021,28-Apr-2023,0,0,4,0,0,0,0,0,01-Jan-2023
AF,1926,2023AF1926,LOM,Ready,20-Oct-2021,19-Apr-2023,0,0,1,0,0,0,0,0,18-Apr-2023
